Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,NRxRSRP,NRxRSRQ,ServingCell_Lon,ServingCell_Lat,ServingCell_Distance
2018.01.27_14.08.08,-8.502026,51.892657,0,A,2,LTE,-105,-13,1.0,6,-,2740,48,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.08.09,-8.502026,51.892657,0,A,2,LTE,-105,-13,1.0,6,-,3612,59,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.08.10,-8.502026,51.892657,0,A,2,LTE,-105,-13,2.0,6,-,2449,46,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.08.11,-8.502026,51.892657,0,A,2,LTE,-105,-13,2.0,6,-,2494,43,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.08.12,-8.502026,51.892657,0,A,2,LTE,-106,-13,1.0,6,-,1632,33,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.08.14,-8.502026,51.892657,0,A,2,LTE,-106,-13,1.0,6,-,1677,34,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.08.15,-8.502026,51.892657,0,A,2,LTE,-106,-13,1.0,6,-,1252,23,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.08.16,-8.502026,51.892657,0,A,2,LTE,-106,-13,1.0,6,-,2650,47,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.08.17,-8.502026,51.892657,0,A,2,LTE,-106,-13,1.0,6,-,2393,42,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.08.18,-8.502026,51.892657,0,A,2,LTE,-106,-13,1.0,6,-,2214,39,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.08.19,-8.502026,51.892657,0,A,2,LTE,-106,-14,0.0,6,-,1409,25,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.08.20,-8.502026,51.892657,0,A,2,LTE,-106,-14,0.0,6,-,1319,26,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.08.21,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,2259,38,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.08.22,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,1621,29,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.08.24,-8.502026,51.892657,0,A,2,LTE,-107,-15,-2.0,6,-,1688,34,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.08.25,-8.502026,51.892657,0,A,2,LTE,-107,-15,-2.0,6,-,1632,27,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.08.26,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,2102,35,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.08.27,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,1699,31,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.08.28,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,2281,41,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.08.29,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,2203,39,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.08.30,-8.502026,51.892657,0,A,2,LTE,-106,-13,0.0,6,-,2113,37,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.08.31,-8.502026,51.892657,0,A,2,LTE,-106,-13,0.0,6,-,2786,50,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.08.32,-8.502026,51.892657,0,A,2,LTE,-106,-13,3.0,6,-,1906,102,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.08.34,-8.502026,51.892657,0,A,2,LTE,-106,-13,3.0,6,-,2247,38,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.08.35,-8.502026,51.892657,0,A,2,LTE,-106,-13,3.0,6,-,2494,44,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.08.36,-8.502026,51.892657,0,A,2,LTE,-106,-13,3.0,6,-,3232,57,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.08.37,-8.502026,51.892657,0,A,2,LTE,-106,-13,4.0,6,-,2818,46,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.08.38,-8.502026,51.892657,0,A,2,LTE,-106,-13,4.0,6,-,2650,48,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.08.39,-8.502026,51.892657,0,A,2,LTE,-106,-13,4.0,6,-,3176,54,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.08.40,-8.502026,51.892657,0,A,2,LTE,-106,-13,4.0,6,-,2650,47,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.08.41,-8.502026,51.892657,0,A,2,LTE,-106,-13,4.0,6,-,2605,47,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.08.42,-8.502026,51.892657,0,A,2,LTE,-106,-13,4.0,6,-,1990,36,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.08.44,-8.502026,51.892657,0,A,2,LTE,-106,-14,2.0,6,-,2147,38,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.08.45,-8.502026,51.892657,0,A,2,LTE,-106,-14,2.0,6,-,3254,53,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.08.46,-8.502026,51.892657,0,A,2,LTE,-106,-14,3.0,6,-,1420,26,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.08.47,-8.502026,51.892657,0,A,2,LTE,-106,-14,3.0,6,-,2214,42,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.08.48,-8.502026,51.892657,0,A,2,LTE,-106,-13,3.0,6,-,2605,47,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.08.49,-8.502026,51.892657,0,A,2,LTE,-106,-13,3.0,6,-,2505,42,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.08.50,-8.502026,51.892657,0,A,2,LTE,-106,-13,4.0,6,-,3757,62,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.08.51,-8.502026,51.892657,0,A,2,LTE,-106,-13,4.0,6,-,2359,41,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.08.53,-8.502026,51.892657,0,A,2,LTE,-106,-13,4.0,6,-,1901,33,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.08.54,-8.502026,51.892657,0,A,2,LTE,-106,-13,4.0,6,-,2706,48,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.08.55,-8.502026,51.892657,0,A,2,LTE,-107,-14,2.0,6,-,4361,76,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.08.56,-8.502026,51.892657,0,A,2,LTE,-107,-14,2.0,6,-,5815,98,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.08.57,-8.502026,51.892657,0,A,2,LTE,-107,-13,0.0,6,-,4641,81,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.08.58,-8.502026,51.892657,0,A,2,LTE,-107,-13,0.0,6,-,5592,96,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.08.59,-8.502026,51.892657,0,A,2,LTE,-107,-14,0.0,6,-,3880,60,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.00,-8.502026,51.892657,0,A,2,LTE,-107,-14,0.0,6,-,3209,57,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.01,-8.502026,51.892657,0,A,2,LTE,-107,-14,0.0,6,-,2941,51,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.03,-8.502026,51.892657,0,A,2,LTE,-107,-14,0.0,6,-,2527,42,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.04,-8.502026,51.892657,0,A,2,LTE,-107,-14,0.0,6,-,4015,69,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.05,-8.502026,51.892657,0,A,2,LTE,-107,-14,0.0,6,-,2169,39,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.06,-8.502026,51.892657,0,A,2,LTE,-107,-14,-1.0,6,-,2214,38,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.07,-8.502026,51.892657,0,A,2,LTE,-107,-14,-1.0,6,-,1822,30,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.08,-8.502026,51.892657,0,A,2,LTE,-107,-14,-1.0,6,-,2482,42,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.09,-8.502026,51.892657,0,A,2,LTE,-107,-14,-1.0,6,-,1286,25,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.10,-8.502026,51.892657,0,A,2,LTE,-107,-14,-1.0,6,-,2617,48,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.11,-8.502026,51.892657,0,A,2,LTE,-107,-14,-1.0,6,-,2124,39,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.13,-8.502026,51.892657,0,A,2,LTE,-107,-14,-1.0,6,-,2482,44,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.14,-8.502026,51.892657,0,A,2,LTE,-107,-14,-1.0,6,-,2270,39,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.15,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,3064,49,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.16,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,2315,40,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.17,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,3377,59,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.18,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,2069,38,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.19,-8.502026,51.892657,0,A,2,LTE,-107,-15,-1.0,6,-,1711,31,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.20,-8.502026,51.892657,0,A,2,LTE,-107,-15,-1.0,6,-,2941,52,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.22,-8.502026,51.892657,0,A,2,LTE,-107,-14,-1.0,6,-,2941,48,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.23,-8.502026,51.892657,0,A,2,LTE,-107,-14,-1.0,6,-,2549,45,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.24,-8.502026,51.892657,0,A,2,LTE,-107,-14,-1.0,6,-,4048,73,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.25,-8.502026,51.892657,0,A,2,LTE,-107,-14,-1.0,6,-,2930,53,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.26,-8.502026,51.892657,0,A,2,LTE,-107,-14,-1.0,6,-,2661,48,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.27,-8.502026,51.892657,0,A,2,LTE,-107,-14,-1.0,6,-,3802,66,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.28,-8.502026,51.892657,0,A,2,LTE,-107,-14,-1.0,6,-,3657,64,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.29,-8.502026,51.892657,0,A,2,LTE,-107,-14,-1.0,6,-,3411,54,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.30,-8.502026,51.892657,0,A,2,LTE,-107,-14,-1.0,6,-,6005,99,D,-101.0,-15.0,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.32,-8.502026,51.892657,0,A,2,LTE,-107,-14,-1.0,6,-,2796,48,D,-101.0,-15.0,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.33,-8.502026,51.892657,0,A,2,LTE,-107,-14,-1.0,6,-,4976,83,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.34,-8.502026,51.892657,0,A,2,LTE,-107,-14,-1.0,6,-,2639,46,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.35,-8.502026,51.892657,0,A,2,LTE,-107,-14,-1.0,6,-,3992,68,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.36,-8.502026,51.892657,0,A,2,LTE,-107,-14,-1.0,6,-,6665,116,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.37,-8.502026,51.892657,0,A,2,LTE,-107,-14,-1.0,6,-,8388,141,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.38,-8.502026,51.892657,0,A,2,LTE,-107,-14,-1.0,6,-,3534,57,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.39,-8.502026,51.892657,0,A,2,LTE,-107,-14,-1.0,6,-,6117,102,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.40,-8.502026,51.892657,0,A,2,LTE,-107,-14,-1.0,6,-,9293,153,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.42,-8.502026,51.892657,0,A,2,LTE,-107,-14,-1.0,6,-,8734,148,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.43,-8.502026,51.892657,0,A,2,LTE,-107,-14,-1.0,6,-,7661,132,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.44,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,3153,60,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.45,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,4126,69,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.46,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,2561,42,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.47,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,3109,55,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.48,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,3746,68,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.49,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,5759,101,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.51,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,10367,176,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.52,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,6922,118,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.53,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,2907,44,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.54,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,4305,74,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.55,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,3265,59,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.56,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,6229,106,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.57,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,6330,108,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.58,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,2605,44,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.09.59,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,2896,47,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.10.01,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,3455,60,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.10.02,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,3623,63,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.10.03,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,4820,83,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.10.04,-8.502026,51.892657,0,A,2,LTE,-107,-14,-1.0,6,-,3299,59,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.10.05,-8.502026,51.892657,0,A,2,LTE,-107,-14,-1.0,6,-,4339,74,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.10.06,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,1174,24,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.10.07,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,4350,75,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.10.08,-8.502026,51.892657,0,A,2,LTE,-107,-14,0.0,6,-,4484,74,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.10.09,-8.502026,51.892657,0,A,2,LTE,-107,-14,0.0,6,-,4149,71,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.10.11,-8.502026,51.892657,0,A,2,LTE,-107,-14,-1.0,6,-,3232,52,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.10.12,-8.502026,51.892657,0,A,2,LTE,-107,-14,-1.0,6,-,3612,58,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.10.13,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,4395,70,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.10.14,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,1230,22,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.10.15,-8.502026,51.892657,0,A,2,LTE,-107,-14,-1.0,6,-,3824,64,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.10.16,-8.502026,51.892657,0,A,2,LTE,-107,-14,-1.0,6,-,2315,43,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.10.17,-8.502026,51.892657,0,A,2,LTE,-107,-14,-1.0,6,-,5256,85,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.10.18,-8.502026,51.892657,0,A,2,LTE,-107,-14,-1.0,6,-,4216,67,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.10.19,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,2829,53,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.10.21,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,3377,58,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.10.22,-8.502026,51.892657,0,A,2,LTE,-107,-14,-1.0,6,-,4652,80,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.10.23,-8.502026,51.892657,0,A,2,LTE,-107,-14,-1.0,6,-,6911,118,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.10.24,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,7168,120,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.10.25,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,7873,129,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.10.26,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,4786,75,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.10.27,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,3478,56,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.10.28,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,5144,88,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.10.29,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,8197,141,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.10.31,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,6263,107,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.10.32,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,4719,84,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.10.33,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,5390,93,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.10.34,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,6374,110,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.10.35,-8.502026,51.892657,0,A,2,LTE,-107,-14,1.0,6,-,5278,94,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.10.36,-8.502026,51.892657,0,A,2,LTE,-107,-14,1.0,6,-,6330,105,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.10.37,-8.502026,51.892657,0,A,2,LTE,-107,-14,-1.0,6,-,5099,88,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.10.38,-8.502026,51.892657,0,A,2,LTE,-107,-14,-1.0,6,-,4966,87,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.10.40,-8.502026,51.892657,0,A,2,LTE,-107,-14,-1.0,6,-,2382,42,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.10.41,-8.502026,51.892657,0,A,2,LTE,-107,-14,-1.0,6,-,4261,73,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.10.42,-8.502026,51.892657,0,A,2,LTE,-107,-14,-1.0,6,-,3220,53,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.10.43,-8.502026,51.892657,0,A,2,LTE,-107,-14,-1.0,6,-,3042,48,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.10.44,-8.502026,51.892657,0,A,2,LTE,-106,-14,-2.0,6,-,2292,42,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.10.45,-8.502026,51.892657,0,A,2,LTE,-106,-14,-2.0,6,-,1856,31,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.10.46,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,3008,49,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.10.47,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,2371,43,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.10.48,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,3578,60,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.10.50,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,3478,61,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.10.51,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,4797,82,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.10.52,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,4305,70,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.10.53,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,1923,38,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.10.54,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,3321,56,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.10.55,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,2292,38,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.10.56,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,3097,54,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.10.57,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,3981,66,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.10.58,-8.502026,51.892657,0,A,2,LTE,-107,-14,-2.0,6,-,2695,45,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.11.00,-8.502026,51.892657,0,A,2,LTE,-107,-14,-1.0,6,-,2303,42,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.11.01,-8.502026,51.892657,0,A,2,LTE,-107,-14,-1.0,6,-,3668,64,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.11.02,-8.502026,51.892657,0,A,2,LTE,-107,-14,-1.0,6,-,1934,34,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.11.03,-8.502026,51.892657,0,A,2,LTE,-107,-14,-1.0,6,-,2695,48,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.11.04,-8.502026,51.892657,0,A,2,LTE,-107,-14,0.0,6,-,2247,37,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.11.05,-8.502026,51.892657,0,A,2,LTE,-107,-14,0.0,6,-,3344,56,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.11.06,-8.502026,51.892657,0,A,2,LTE,-107,-14,-1.0,6,-,2840,47,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.11.07,-8.502026,51.892657,0,A,2,LTE,-107,-14,-1.0,6,-,2505,42,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.11.08,-8.502026,51.892657,0,A,2,LTE,-107,-14,-1.0,6,-,3131,52,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.11.10,-8.502026,51.892657,0,A,2,LTE,-107,-14,-1.0,6,-,3813,58,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.11.11,-8.502026,51.892657,0,A,2,LTE,-106,-13,1.0,6,-,3679,64,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.11.12,-8.502026,51.892657,0,A,2,LTE,-106,-13,1.0,6,-,3120,47,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.11.13,-8.502026,51.892657,0,A,2,LTE,-106,-13,2.0,6,-,4529,76,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.11.14,-8.502026,51.892657,0,A,2,LTE,-106,-13,2.0,6,-,894,17,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.11.15,-8.502026,51.892657,0,A,2,LTE,-106,-14,3.0,6,-,2706,44,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.11.16,-8.502026,51.892657,0,A,2,LTE,-106,-14,3.0,6,-,1711,30,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.11.17,-8.502026,51.892657,0,A,2,LTE,-106,-13,3.0,6,-,2393,44,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.11.19,-8.502026,51.892657,0,A,2,LTE,-106,-13,3.0,6,-,3713,63,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.11.20,-8.502026,51.892657,0,A,2,LTE,-106,-12,3.0,6,-,6028,97,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.11.21,-8.502026,51.892657,0,A,2,LTE,-106,-12,3.0,6,-,8868,146,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.11.22,-8.502026,51.892657,0,A,2,LTE,-106,-13,3.0,6,-,8052,136,D,-,-,-8.502261,51.89038,253.69999999999999
2018.01.27_14.11.23,-8.502026,51.892657,0,A,2,LTE,-106,-13,3.0,6,-,4607,83,D,-,-,-8.502261,51.89038,253.69999999999999
