Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,PINGAVG,PINGMIN,PINGMAX,PINGSTDEV,PINGLOSS,CELLHEX,NODEHEX,LACHEX,RAWCELLID,NRxRSRP,NRxRSRQ
2020.02.27_20.20.12,-8.394656,51.886262,0,B,11,5G,-100,-15,-1.0,12,-107,192538,233,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-20.0
2020.02.27_20.20.13,-8.394656,51.886262,0,B,11,5G,-100,-15,-1.0,12,-107,213966,230,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-20.0
2020.02.27_20.20.14,-8.394656,51.886262,0,B,11,5G,-100,-15,3.0,15,-107,172928,265,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-107.0,-14.0
2020.02.27_20.20.15,-8.394656,51.886262,0,B,11,5G,-100,-15,3.0,15,-107,167134,242,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-107.0,-14.0
2020.02.27_20.20.16,-8.394656,51.886262,0,B,11,5G,-99,-15,4.0,14,-107,174354,272,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-107.0,-13.0
2020.02.27_20.20.17,-8.394656,51.886262,0,B,11,5G,-99,-15,4.0,14,-107,187171,276,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-107.0,-13.0
2020.02.27_20.20.20,-8.394656,51.886262,0,B,11,5G,-100,-17,-3.0,8,-107,59803,89,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-108.0,-13.0
2020.02.27_20.20.21,-8.394656,51.886262,0,B,11,5G,-100,-17,-3.0,8,-107,59803,89,D,68.0,65.0,73.0,3.0,0.0,B,A4DF,9CBA,10805003,-108.0,-13.0
2020.02.27_20.20.21,-8.394656,51.886262,0,B,11,5G,-99,-15,3.0,11,-107,3,3,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-107.0,-18.0
2020.02.27_20.20.22,-8.394656,51.886262,0,B,11,5G,-99,-15,3.0,11,-107,22188,178,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-107.0,-18.0
2020.02.27_20.20.23,-8.394656,51.886262,0,B,11,5G,-99,-14,4.0,15,-107,86554,186,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-106.0,-19.0
2020.02.27_20.20.24,-8.394656,51.886262,0,B,11,5G,-99,-14,4.0,15,-107,178727,237,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-106.0,-19.0
2020.02.27_20.20.26,-8.394656,51.886262,0,B,11,5G,-100,-13,1.0,8,-107,163739,251,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-19.0
2020.02.27_20.20.27,-8.394656,51.886262,0,B,11,5G,-100,-13,1.0,8,-107,175123,245,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-19.0
2020.02.27_20.20.28,-8.394656,51.886262,0,B,11,5G,-100,-16,-2.0,9,-107,191376,259,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-20.0
2020.02.27_20.20.29,-8.394656,51.886262,0,B,11,5G,-100,-16,-2.0,9,-107,214475,246,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-20.0
2020.02.27_20.20.30,-8.394656,51.886262,0,B,11,5G,-100,-15,2.0,12,-107,206474,214,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-20.0
2020.02.27_20.20.31,-8.394656,51.886262,0,B,11,5G,-100,-15,2.0,12,-107,220037,218,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-20.0
2020.02.27_20.20.32,-8.394656,51.886262,0,B,11,5G,-100,-16,-1.0,12,-107,206445,254,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-20.0
2020.02.27_20.20.33,-8.394656,51.886262,0,B,11,5G,-100,-16,-1.0,12,-107,74353,84,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-20.0
2020.02.27_20.20.34,-8.394656,51.886262,0,B,11,5G,-100,-16,-1.0,12,-107,2,2,D,69.0,64.0,75.0,4.0,0.0,B,A4DF,9CBA,10805003,-104.0,-20.0
2020.02.27_20.20.35,-8.394656,51.886262,0,B,11,5G,-99,-15,8.0,11,-107,2,2,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-19.0
2020.02.27_20.20.36,-8.394656,51.886262,0,B,11,5G,-99,-15,8.0,11,-107,22256,162,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-19.0
2020.02.27_20.20.37,-8.394656,51.886262,0,B,11,5G,-100,-16,-1.0,12,-107,107065,232,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-20.0
2020.02.27_20.20.38,-8.394656,51.886262,0,B,11,5G,-100,-16,-1.0,12,-107,166547,274,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-20.0
2020.02.27_20.20.39,-8.394656,51.886262,0,B,11,5G,-100,-15,2.0,11,-107,180301,250,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-19.0
2020.02.27_20.20.40,-8.394656,51.886262,0,B,11,5G,-100,-15,2.0,11,-105,201433,275,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-19.0
2020.02.27_20.20.42,-8.394656,51.886262,0,B,11,5G,-100,-9,10.0,10,-105,207508,216,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-106.0,-13.0
2020.02.27_20.20.43,-8.394656,51.886262,0,B,11,5G,-100,-9,10.0,10,-105,205074,224,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-106.0,-13.0
2020.02.27_20.20.44,-8.394656,51.886262,0,B,11,5G,-101,-13,5.0,9,-105,213365,225,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-18.0
2020.02.27_20.20.45,-8.394656,51.886262,0,B,11,5G,-101,-13,5.0,9,-105,204403,244,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-18.0
2020.02.27_20.20.47,-8.394656,51.886262,0,B,11,5G,-100,-15,4.0,14,-105,169006,225,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-20.0
2020.02.27_20.20.47,-8.394656,51.886262,0,B,11,5G,-100,-15,4.0,14,-105,74076,109,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-20.0
2020.02.27_20.20.48,-8.394656,51.886262,0,B,11,5G,-100,-15,4.0,14,-105,2,2,D,67.0,65.0,68.0,1.0,0.0,B,A4DF,9CBA,10805003,-104.0,-20.0
2020.02.27_20.20.48,-8.394656,51.886262,0,B,11,5G,-101,-17,0.0,10,-105,2,2,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-20.0
2020.02.27_20.20.50,-8.394656,51.886262,0,B,11,5G,-101,-17,0.0,10,-105,206610,444,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-20.0
2020.02.27_20.20.51,-8.394656,51.886262,0,B,11,5G,-100,-17,3.0,15,-105,193503,140,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-10.0
2020.02.27_20.20.52,-8.394656,51.886262,0,B,11,5G,-100,-17,3.0,15,-105,225696,223,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-10.0
2020.02.27_20.20.53,-8.394656,51.886262,0,B,11,5G,-100,-17,6.0,9,-105,214396,232,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-12.0
2020.02.27_20.20.54,-8.394656,51.886262,0,B,11,5G,-100,-17,6.0,9,-105,197288,196,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-12.0
2020.02.27_20.20.55,-8.394656,51.886262,0,B,11,5G,-100,-16,-1.0,12,-105,221205,235,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-10.0
2020.02.27_20.20.56,-8.394656,51.886262,0,B,11,5G,-100,-16,-1.0,12,-105,223378,230,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-10.0
2020.02.27_20.20.58,-8.394656,51.886262,0,B,11,5G,-100,-16,-1.0,11,-105,201920,244,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-13.0
2020.02.27_20.20.59,-8.394656,51.886262,0,B,11,5G,-100,-16,-1.0,11,-105,185266,236,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-13.0
2020.02.27_20.21.01,-8.394656,51.886262,0,B,11,5G,-100,-13,0.0,11,-105,122097,158,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-12.0
2020.02.27_20.21.02,-8.394656,51.886262,0,B,11,5G,-100,-13,0.0,11,-105,2,2,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-106.0,-19.0
2020.02.27_20.21.02,-8.394656,51.886262,0,B,11,5G,-100,-13,0.0,11,-105,2,2,D,66.0,63.0,68.0,2.0,0.0,B,A4DF,9CBA,10805003,-106.0,-19.0
2020.02.27_20.21.03,-8.394656,51.886262,0,B,11,5G,-100,-13,0.0,11,-105,35667,268,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-106.0,-19.0
2020.02.27_20.21.04,-8.394656,51.886262,0,B,11,5G,-99,-14,-1.0,12,-105,185807,261,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-20.0
2020.02.27_20.21.06,-8.394656,51.886262,0,B,11,5G,-99,-14,-1.0,12,-105,209791,306,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-20.0
2020.02.27_20.21.07,-8.394656,51.886262,0,B,11,5G,-99,-12,-1.0,12,-105,217405,227,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-19.0
2020.02.27_20.21.08,-8.394656,51.886262,0,B,11,5G,-99,-12,-1.0,12,-105,231754,231,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-19.0
2020.02.27_20.21.09,-8.394656,51.886262,0,B,11,5G,-100,-14,-3.0,12,-105,222299,216,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-13.0
2020.02.27_20.21.10,-8.394656,51.886262,0,B,11,5G,-100,-14,-3.0,12,-105,199946,224,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-13.0
2020.02.27_20.21.11,-8.394656,51.886262,0,B,11,5G,-100,-14,2.0,12,-105,183544,234,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-19.0
2020.02.27_20.21.12,-8.394656,51.886262,0,B,11,5G,-100,-14,2.0,12,-105,197425,250,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-19.0
2020.02.27_20.21.15,-8.394656,51.886262,0,B,11,5G,-99,-13,5.0,12,-105,144642,156,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-19.0
2020.02.27_20.21.16,-8.394656,51.886262,0,B,11,5G,-100,-13,1.0,12,-105,3,2,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-12.0
2020.02.27_20.21.16,-8.394656,51.886262,0,B,11,5G,-100,-13,1.0,12,-105,3,2,D,67.0,65.0,69.0,1.0,0.0,B,A4DF,9CBA,10805003,-105.0,-12.0
2020.02.27_20.21.17,-8.394656,51.886262,0,B,11,5G,-100,-13,1.0,12,-105,60656,286,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-12.0
2020.02.27_20.21.18,-8.394656,51.886262,0,B,11,5G,-99,-11,4.0,11,-105,250871,294,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-17.0
2020.02.27_20.21.19,-8.394656,51.886262,0,B,11,5G,-99,-11,4.0,11,-105,240656,310,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-17.0
2020.02.27_20.21.20,-8.394656,51.886262,0,B,11,5G,-99,-15,2.0,12,-105,250410,178,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-13.0
2020.02.27_20.21.22,-8.394656,51.886262,0,B,11,5G,-99,-15,2.0,12,-105,237292,168,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-13.0
2020.02.27_20.21.23,-8.394656,51.886262,0,B,11,5G,-100,-16,2.0,13,-105,222568,185,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-14.0
2020.02.27_20.21.24,-8.394656,51.886262,0,B,11,5G,-100,-16,2.0,13,-105,257240,258,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-14.0
2020.02.27_20.21.25,-8.394656,51.886262,0,B,11,5G,-99,-11,0.0,14,-105,206962,237,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-17.0
2020.02.27_20.21.26,-8.394656,51.886262,0,B,11,5G,-99,-11,0.0,14,-105,215501,247,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-17.0
2020.02.27_20.21.27,-8.394656,51.886262,0,B,11,5G,-99,-13,0.0,13,-105,186343,212,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-14.0
2020.02.27_20.21.28,-8.394656,51.886262,0,B,11,5G,-99,-13,0.0,13,-105,169899,233,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-14.0
2020.02.27_20.21.29,-8.394656,51.886262,0,B,11,5G,-100,-12,7.0,10,-105,8174,9,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-15.0
2020.02.27_20.21.30,-8.394656,51.886262,0,B,11,5G,-100,-12,7.0,10,-105,8174,9,D,66.0,63.0,69.0,2.0,0.0,B,A4DF,9CBA,10805003,-105.0,-15.0
2020.02.27_20.21.31,-8.394656,51.886262,0,B,11,5G,-100,-12,7.0,10,-105,23599,241,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-15.0
2020.02.27_20.21.32,-8.394656,51.886262,0,B,11,5G,-100,-11,2.0,11,-105,185808,383,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-17.0
2020.02.27_20.21.33,-8.394656,51.886262,0,B,11,5G,-100,-11,2.0,11,-105,224899,270,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-17.0
2020.02.27_20.21.34,-8.394656,51.886262,0,B,11,5G,-99,-13,1.0,15,-105,186779,228,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-18.0
2020.02.27_20.21.35,-8.394656,51.886262,0,B,11,5G,-99,-13,1.0,15,-105,199417,219,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-18.0
2020.02.27_20.21.36,-8.394656,51.886262,0,B,11,5G,-99,-11,3.0,11,-105,212093,230,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-16.0
2020.02.27_20.21.37,-8.394656,51.886262,0,B,11,5G,-99,-11,3.0,11,-105,216798,224,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-16.0
2020.02.27_20.21.39,-8.394656,51.886262,0,B,11,5G,-100,-13,6.0,10,-105,199684,247,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-18.0
2020.02.27_20.21.40,-8.394656,51.886262,0,B,11,5G,-100,-13,6.0,10,-105,167345,214,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-18.0
2020.02.27_20.21.41,-8.394656,51.886262,0,B,11,5G,-101,-11,0.0,12,-105,175022,258,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-16.0
2020.02.27_20.21.42,-8.394656,51.886262,0,B,11,5G,-101,-11,0.0,12,-105,182267,251,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-16.0
2020.02.27_20.21.43,-8.394656,51.886262,0,B,11,5G,-101,-11,2.0,15,-105,0,0,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-16.0
2020.02.27_20.21.44,-8.394656,51.886262,0,B,11,5G,-101,-11,2.0,15,-105,0,0,D,67.0,66.0,70.0,2.0,0.0,B,A4DF,9CBA,10805003,-104.0,-16.0
2020.02.27_20.21.44,-8.394656,51.886262,0,B,11,5G,-101,-11,2.0,15,-105,7681,135,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-16.0
2020.02.27_20.21.46,-8.394656,51.886262,0,B,11,5G,-101,-17,1.0,11,-105,22925,74,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-19.0
2020.02.27_20.21.47,-8.394656,51.886262,0,B,11,5G,-101,-17,1.0,11,-105,124522,257,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-19.0
2020.02.27_20.21.48,-8.394656,51.886262,0,B,11,5G,-101,-16,0.0,10,-105,229214,255,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-19.0
2020.02.27_20.21.49,-8.394656,51.886262,0,B,11,5G,-101,-16,0.0,10,-105,177440,211,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-19.0
2020.02.27_20.21.50,-8.394656,51.886262,0,B,11,5G,-101,-18,0.0,10,-105,209464,225,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-12.0
2020.02.27_20.21.51,-8.394656,51.886262,0,B,11,5G,-101,-18,0.0,10,-105,210394,207,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-12.0
2020.02.27_20.21.52,-8.394656,51.886262,0,B,11,5G,-101,-16,0.0,10,-105,194407,183,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-11.0
2020.02.27_20.21.54,-8.394656,51.886262,0,B,11,5G,-101,-16,0.0,10,-105,204402,323,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-11.0
2020.02.27_20.21.55,-8.394656,51.886262,0,B,11,5G,-101,-11,9.0,11,-105,171396,212,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-17.0
2020.02.27_20.21.57,-8.394656,51.886262,0,B,11,5G,-101,-11,1.0,15,-105,0,0,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-16.0
2020.02.27_20.21.57,-8.394656,51.886262,0,B,11,5G,-101,-11,1.0,15,-105,0,0,D,67.0,64.0,69.0,2.0,0.0,B,A4DF,9CBA,10805003,-105.0,-16.0
2020.02.27_20.21.58,-8.394656,51.886262,0,B,11,5G,-101,-11,1.0,15,-105,24838,195,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-16.0
2020.02.27_20.21.59,-8.394656,51.886262,0,B,11,5G,-101,-12,1.0,10,-105,203939,234,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-16.0
2020.02.27_20.22.00,-8.394656,51.886262,0,B,11,5G,-101,-12,1.0,10,-105,197531,442,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-16.0
2020.02.27_20.22.02,-8.394656,51.886262,0,B,11,5G,-100,-16,1.0,15,-105,225494,201,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-19.0
2020.02.27_20.22.03,-8.394656,51.886262,0,B,11,5G,-100,-16,1.0,15,-105,261472,211,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-19.0
2020.02.27_20.22.04,-8.394656,51.886262,0,B,11,5G,-101,-15,2.0,13,-105,205697,229,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-18.0
2020.02.27_20.22.05,-8.394656,51.886262,0,B,11,5G,-101,-15,2.0,13,-105,202497,263,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-18.0
2020.02.27_20.22.06,-8.394656,51.886262,0,B,11,5G,-101,-11,2.0,15,-105,193441,252,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-16.0
2020.02.27_20.22.07,-8.394656,51.886262,0,B,11,5G,-101,-11,2.0,15,-105,154205,222,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-16.0
2020.02.27_20.22.08,-8.394656,51.886262,0,B,11,5G,-101,-11,0.0,11,-105,167582,245,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-14.0
2020.02.27_20.22.09,-8.394656,51.886262,0,B,11,5G,-101,-11,0.0,11,-105,116353,1251,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-14.0
2020.02.27_20.22.11,-8.394656,51.886262,0,B,11,5G,-101,-11,6.0,9,-105,17700,29,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-15.0
2020.02.27_20.22.11,-8.394656,51.886262,0,B,11,5G,-101,-11,6.0,9,-105,17700,29,D,68.0,65.0,73.0,3.0,0.0,B,A4DF,9CBA,10805003,-105.0,-15.0
2020.02.27_20.22.12,-8.394656,51.886262,0,B,11,5G,-101,-11,6.0,9,-105,5024,72,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-15.0
2020.02.27_20.22.13,-8.394656,51.886262,0,B,11,5G,-101,-13,-6.0,10,-105,50975,167,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-18.0
2020.02.27_20.22.14,-8.394656,51.886262,0,B,11,5G,-101,-13,-6.0,10,-105,57903,190,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-18.0
2020.02.27_20.22.15,-8.394656,51.886262,0,B,11,5G,-101,-12,1.0,8,-105,61957,199,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-15.0
2020.02.27_20.22.17,-8.394656,51.886262,0,B,11,5G,-101,-12,1.0,8,-105,68174,213,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-15.0
2020.02.27_20.22.18,-8.394656,51.886262,0,B,11,5G,-101,-12,-4.0,10,-105,75039,227,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-16.0
2020.02.27_20.22.19,-8.394656,51.886262,0,B,11,5G,-101,-12,-4.0,10,-105,31976,165,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-16.0
2020.02.27_20.22.20,-8.394656,51.886262,0,B,11,5G,-100,-16,0.0,11,-101,26405,323,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-19.0
2020.02.27_20.22.21,-8.394656,51.886262,0,B,11,5G,-100,-16,0.0,11,-101,26159,260,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-19.0
2020.02.27_20.22.22,-8.394656,51.886262,0,B,11,5G,-99,-17,5.0,11,-101,42520,344,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
2020.02.27_20.22.24,-8.394656,51.886262,0,B,11,5G,-99,-17,5.0,11,-101,15496,161,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
2020.02.27_20.22.25,-8.394656,51.886262,0,B,11,5G,-100,-15,8.0,10,-101,2523,69,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-19.0
2020.02.27_20.22.25,-8.394656,51.886262,0,B,11,5G,-100,-15,8.0,10,-101,2523,69,D,84.0,76.0,98.0,9.0,0.0,B,A4DF,9CBA,10805003,-103.0,-19.0
2020.02.27_20.22.26,-8.394656,51.886262,0,B,11,5G,-100,-15,8.0,10,-101,3786,127,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-19.0
2020.02.27_20.22.27,-8.394656,51.886262,0,B,11,5G,-100,-17,-2.0,12,-101,19019,298,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-19.0
2020.02.27_20.22.28,-8.394656,51.886262,0,B,11,5G,-100,-17,-2.0,12,-101,22536,245,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-19.0
2020.02.27_20.22.29,-8.394656,51.886262,0,B,11,5G,-100,-16,2.0,12,-101,21502,272,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
2020.02.27_20.22.31,-8.394656,51.886262,0,B,11,5G,-100,-16,2.0,12,-101,14133,170,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
2020.02.27_20.22.32,-8.394656,51.886262,0,B,11,5G,-100,-16,0.0,13,-101,13331,170,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-20.0
2020.02.27_20.22.33,-8.394656,51.886262,0,B,11,5G,-100,-16,0.0,13,-101,38341,469,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-20.0
2020.02.27_20.22.34,-8.394656,51.886262,0,B,11,5G,-101,-17,2.0,9,-101,27958,450,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-20.0
2020.02.27_20.22.35,-8.394656,51.886262,0,B,11,5G,-101,-17,2.0,9,-101,13109,196,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-20.0
2020.02.27_20.22.36,-8.394656,51.886262,0,B,11,5G,-100,-17,3.0,11,-101,14696,196,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-20.0
2020.02.27_20.22.37,-8.394656,51.886262,0,B,11,5G,-100,-17,3.0,11,-101,12994,161,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-20.0
2020.02.27_20.22.39,-8.394656,51.886262,0,B,11,5G,-99,-12,5.0,12,-101,4230,99,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-18.0
2020.02.27_20.22.39,-8.394656,51.886262,0,B,11,5G,-99,-12,5.0,12,-101,4230,99,D,93.0,78.0,100.0,9.0,0.0,B,A4DF,9CBA,10805003,-104.0,-18.0
2020.02.27_20.22.40,-8.394656,51.886262,0,B,11,5G,-99,-12,5.0,12,-101,1384,40,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-18.0
2020.02.27_20.22.41,-8.394656,51.886262,0,B,11,5G,-99,-14,6.0,15,-101,17353,267,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-18.0
2020.02.27_20.22.42,-8.394656,51.886262,0,B,11,5G,-99,-14,6.0,15,-101,26801,245,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-18.0
2020.02.27_20.22.43,-8.394656,51.886262,0,B,11,5G,-100,-16,5.0,10,-101,49182,402,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-19.0
2020.02.27_20.22.44,-8.394656,51.886262,0,B,11,5G,-100,-16,5.0,10,-101,26114,582,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-19.0
2020.02.27_20.22.46,-8.394656,51.886262,0,B,11,5G,-99,-17,4.0,12,-101,24198,258,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
2020.02.27_20.22.47,-8.394656,51.886262,0,B,11,5G,-99,-17,4.0,12,-101,33393,358,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
2020.02.27_20.22.48,-8.394656,51.886262,0,B,11,5G,-100,-17,3.0,9,-101,43072,377,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-20.0
2020.02.27_20.22.49,-8.394656,51.886262,0,B,11,5G,-100,-17,3.0,9,-101,33088,447,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-20.0
2020.02.27_20.22.50,-8.394656,51.886262,0,B,11,5G,-100,-17,4.0,11,-101,27190,282,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-20.0
2020.02.27_20.22.52,-8.394656,51.886262,0,B,11,5G,-100,-18,1.0,9,-101,5356,118,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-20.0
2020.02.27_20.22.53,-8.394656,51.886262,0,B,11,5G,-100,-18,1.0,9,-101,5356,118,D,71.0,65.0,81.0,6.0,0.0,B,A4DF,9CBA,10805003,-103.0,-20.0
2020.02.27_20.22.54,-8.394656,51.886262,0,B,11,5G,-100,-18,1.0,9,-101,2026,68,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-20.0
2020.02.27_20.22.55,-8.394656,51.886262,0,B,11,5G,-100,-18,3.0,10,-101,15050,289,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-20.0
